author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
developer,4,23,2,50.5,Филатов Луг,True,198489
developer,4,23,2,47.6,Филатов Луг,True,211090
developer,1,7,2,59.16,Рассказовка,True,168622
developer,9,17,2,52.0,Улица Горчакова,True,192770
developer,7,17,2,54.0,Улица Горчакова,True,184910
real_estate_agent,6,9,2,61.1,Нижегородская,True,359738
developer,5,21,2,63.4,Площадь Ильича,True,386200
real_estate_agent,21,22,2,39.9,Филатов Луг,True,283208
developer,3,10,2,45.7,Толстопальцево,True,218800
homeowner,9,9,2,44.0,Люблино,True,227273
developer,2,3,2,63.6,Апрелевка,True,157000
developer,18,19,2,53.75,Летово,True,185378
developer,9,9,2,40.2,Бунинская аллея,True,247991
developer,9,18,2,42.9,Новомосковская,True,236381
developer,9,24,2,38.4,Новомосковская,True,263289
developer,2,12,2,38.6,Бунинская аллея,True,260984
developer,4,14,2,40.4,Бунинская аллея,True,249344
developer,1,9,2,59.94,Силикатная,True,168190
developer,1,14,2,59.18,Рассказовка,True,170138
developer,2,13,2,38.6,Бунинская аллея,True,260984
developer,12,12,2,39.1,Ольховая,True,257159
developer,2,14,2,40.9,Бунинская аллея,True,247519
developer,6,9,2,54.7,Толстопальцево,True,185647
developer,1,12,2,52.8,Щербинка,True,193500
developer,12,23,2,45.4,Филатов Луг,True,224903
developer,2,10,2,54.4,Рассказовка,True,187770
developer,9,14,2,54.59,Рассказовка,True,187171
developer,8,9,2,40.0,Бунинская аллея,True,256086
developer,6,10,2,40.4,Толстопальцево,True,251258
developer,6,9,2,43.9,Кедровая,True,233098
developer,2,9,2,46.3,Улица Горчакова,True,219930
developer,12,16,2,32.17,Орехово,True,317506
developer,10,16,2,51.94,Летово,True,197341
developer,2,19,2,49.3,Улица Горчакова,True,207327
developer,2,8,2,40.8,Новомосковская,True,250801
developer,6,19,2,40.6,Бунинская аллея,True,251434
realtor,12,12,2,44.8,not available,False,227679
developer,2,3,2,63.5,Апрелевка,True,160000
real_estate_agent,4,9,2,37.8,Окская,True,271164
real_estate_agent,4,9,2,44.9,Тютчевская,True,229399
developer,4,13,2,44.9,Новомосковская,True,229946
developer,19,23,2,49.8,Филатов Луг,True,206658
developer,2,14,2,57.4,Щербинка,True,179160
developer,14,14,2,56.7,Филатов Луг,True,182041
developer,14,14,2,55.9,Филатов Луг,True,184636
developer,8,9,2,54.59,Рассказовка,True,187999
developer,7,9,2,45.5,Толстопальцево,True,227149
developer,14,16,2,55.9,Филатов Луг,True,184751
developer,3,9,2,50.8,Филатов Луг,True,203395
developer,4,11,2,47.9,Щербинка,True,216039
developer,18,23,2,43.6,Филатов Луг,True,235733
developer,4,9,2,59.64,Силикатная,True,173011
developer,11,17,2,58.29,Филатов Луг,True,177381
developer,2,17,2,54.5,Улица Горчакова,True,189675
developer,4,8,2,38.8,Новомосковская,True,264207
developer,12,15,2,44.7,Ольховая,True,230749
real_estate_agent,4,7,2,43.2,Санино,True,241667
developer,3,9,2,55.7,Толстопальцево,True,185868
developer,2,9,2,40.4,Бунинская аллея,True,257158
developer,9,9,2,57.4,Рассказовка,True,181434
developer,7,17,2,47.4,Улица Горчакова,True,220111
developer,9,10,2,53.5,Толстопальцево,True,193853
developer,13,13,2,51.79,Филатов Луг,True,200952
developer,1,17,2,51.6,Щербинка,True,202368
developer,10,10,2,49.96,Летово,True,207750
developer,14,17,2,36.0,Бунинская аллея,True,288954
developer,6,6,2,41.2,Новомосковская,True,251460
developer,8,9,2,53.0,Филатов Луг,True,196650
realtor,7,9,2,45.0,Грачёвская,True,233333
real_estate_agent,3,9,2,47.6,Царицыно,True,219538
real_estate_agent,7,17,2,51.2,Некрасовка,True,205078
developer,8,9,2,53.9,Толстопальцево,True,194109
developer,13,14,2,59.65,Щербинка,True,175267
developer,4,23,2,52.2,Филатов Луг,True,201438
developer,4,12,2,41.5,Новомосковская,True,251861
developer,10,16,2,57.3,Филатов Луг,True,183683
developer,6,6,2,57.54,Рассказовка,True,182150
developer,9,9,2,57.46,Рассказовка,True,181868
developer,8,9,2,54.6,Толстопальцево,True,192025
developer,4,9,2,47.1,Толстопальцево,True,223023
developer,14,17,2,50.6,Щербинка,True,207297
developer,3,11,2,46.6,Кедровая,True,225193
developer,9,16,2,59.0,Филатов Луг,True,177455
developer,4,23,2,41.8,Новомосковская,True,251690
developer,3,8,2,38.0,Новомосковская,True,275184
developer,6,13,2,40.5,Бунинская аллея,True,260127
real_estate_agent,12,12,2,52.1,Бибирево,True,203455
developer,1,11,2,47.5,Зеленоград — Крюково,True,223479
developer,2,14,2,53.31,Щербинка,True,199291
developer,7,12,2,41.4,Новомосковская,True,255907
developer,3,17,2,51.0,Щербинка,True,208599
developer,3,9,2,54.5,Филатов Луг,True,194845
developer,3,17,2,39.8,Бунинская аллея,True,266541
developer,5,17,2,52.0,Улица Горчакова,True,203646
developer,17,19,2,41.3,Бунинская аллея,True,257097
developer,12,12,2,35.9,Новомосковская,True,295773
developer,8,13,2,40.4,Бунинская аллея,True,262892
real_estate_agent,9,14,2,61.0,Потапово,True,175410
developer,3,23,2,58.0,Филатов Луг,True,185155
developer,14,15,2,48.5,Ольховая,True,220643
developer,12,19,2,36.2,Бунинская аллея,True,296037
developer,2,15,2,41.4,Бунинская аллея,True,258109
developer,2,17,2,48.2,Щербинка,True,221991
developer,2,9,2,57.4,Филатов Луг,True,187150
developer,6,14,2,60.02,Рассказовка,True,177902
developer,2,19,2,70.2,Бунинская аллея,True,152889
developer,13,19,2,49.6,Улица Горчакова,True,216564
developer,5,8,2,43.2,Новомосковская,True,247209
real_estate_agent,4,12,2,50.0,Юго-Восточная,True,219000
developer,14,14,2,59.65,Щербинка,True,183948
developer,4,20,2,51.78,Филатов Луг,True,211049
developer,4,9,2,60.61,Рассказовка,True,180817
developer,1,8,2,59.6,Рассказовка,True,184266
developer,2,20,2,47.3,Улица Горчакова,True,232528
developer,15,15,2,51.9,Ольховая,True,210903
developer,2,9,2,59.5,Филатов Луг,True,184205
developer,12,23,2,55.61,Румянцево,True,197498
developer,3,17,2,51.71,Филатов Луг,True,211279
developer,6,6,2,58.03,Рассказовка,True,189301
developer,8,16,2,37.5,Бунинская аллея,True,291675
developer,4,23,2,58.6,Филатов Луг,True,189016
developer,10,11,2,50.4,Новомосковская,True,219087
developer,10,16,2,42.88,Орехово,True,256577
developer,2,9,2,57.5,Филатов Луг,True,192850
developer,1,11,2,48.7,Кедровая,True,227454
developer,6,16,2,42.9,Ольховая,True,257860
developer,6,14,2,56.34,Летово,True,195727
developer,8,16,2,51.89,Новоподрезково,True,212514
developer,10,10,2,38.6,Новомосковская,True,286695
developer,2,9,2,38.0,Бунинская аллея,True,292103
developer,3,3,2,54.5,Апрелевка,True,203000
developer,4,18,2,39.66,Шоссе Энтузиастов,True,280700
developer,4,8,2,50.3,Улица Горчакова,True,222033
developer,12,16,2,37.3,Бунинская аллея,True,297943
developer,1,8,2,52.3,Алтуфьево,True,213600
developer,5,13,2,53.42,Щербинка,True,209547
developer,9,13,2,52.75,Филатов Луг,True,211051
developer,16,16,2,56.7,Филатов Луг,True,196423
developer,17,23,2,57.27,Румянцево,True,193971
developer,6,9,2,62.02,Рассказовка,True,179979
developer,1,8,2,53.89,Рассказовка,True,207054
developer,1,7,2,57.59,Новоподрезково,True,193409
developer,1,16,2,57.48,Новоподрезково,True,193248
developer,8,24,2,48.9,Новомосковская,True,227397
developer,10,15,2,38.1,Ольховая,True,292992
developer,11,18,2,51.9,Филатов Луг,True,214676
developer,3,11,2,49.7,Кедровая,True,225191
developer,11,16,2,39.4,Новомосковская,True,282511
developer,5,17,2,54.2,Филатов Луг,True,205910
developer,6,14,2,67.18,Летово,True,166011
developer,3,8,2,50.5,Улица Горчакова,True,220575
developer,17,18,2,38.5,Новомосковская,True,290385
developer,16,17,2,36.4,Прокшино,True,305782
developer,2,20,2,49.1,Улица Горчакова,True,230001
developer,15,16,2,56.7,Филатов Луг,True,198487
developer,8,9,2,60.3,Рассказовка,True,187049
developer,3,17,2,53.74,Филатов Луг,True,209685
developer,1,13,2,57.46,Новоподрезково,True,195387
developer,13,18,2,49.5,Новомосковская,True,226310
developer,7,12,2,54.0,Ольховая,True,208251
developer,9,9,2,62.9,Филатов Луг,True,178980
developer,2,16,2,42.9,Ольховая,True,262747
developer,11,11,2,44.4,Новомосковская,True,252412
developer,10,16,2,38.9,Бунинская аллея,True,289668
developer,5,9,2,40.2,Бунинская аллея,True,281068
developer,1,20,2,54.3,Филатов Луг,True,207732
developer,2,9,2,56.45,Филатов Луг,True,199025
developer,9,9,2,53.64,Филатов Луг,True,210045
developer,9,9,2,58.01,Филатов Луг,True,193515
real_estate_agent,5,14,2,37.8,Сетунь,True,300265
realtor,6,9,2,44.0,Пражская,True,259091
real_estate_agent,4,12,2,48.4,Филатов Луг,True,235537
developer,2,8,2,51.3,Алтуфьево,True,221700
developer,3,15,2,54.49,Щербинка,True,208201
developer,12,12,2,38.4,Прокшино,True,297819
homeowner,2,9,2,44.6,Яхромская,True,255605
developer,4,11,2,49.7,Зеленоград — Крюково,True,229803
developer,16,16,2,56.9,Филатов Луг,True,200188
developer,16,16,2,57.7,Филатов Луг,True,197794
developer,16,17,2,50.8,Щербинка,True,225339
developer,21,24,2,44.1,Окружная,True,257640
developer,3,11,2,52.1,Зеленоград — Крюково,True,218829
developer,6,17,2,38.0,Бунинская аллея,True,299959
developer,5,20,2,54.85,Филатов Луг,True,207906
developer,17,19,2,37.4,Бунинская аллея,True,304942
developer,16,18,2,38.6,Новомосковская,True,293889
developer,18,18,2,38.4,Новомосковская,True,295866
developer,10,16,2,39.6,Бунинская аллея,True,287997
developer,5,9,2,56.0,Филатов Луг,True,202920
homeowner,5,5,2,45.3,Кузьминки,True,249448
developer,16,23,2,45.5,Филатов Луг,True,251087
real_estate_agent,13,19,2,54.9,Новоподрезково,True,209472
real_estate_agent,2,15,2,41.6,Потапово,True,276442
real_estate_agent,8,9,2,44.5,Планерная,True,258427
realtor,4,16,2,53.6,Новоясеневская,True,213619
real_estate_agent,4,17,2,42.1,Водный стадион,True,273159
developer,9,18,2,51.0,Бунинская аллея,True,224513
developer,3,12,2,54.3,Щербинка,True,212509
developer,3,9,2,57.2,Толстопальцево,True,201386
developer,21,25,2,51.7,Зеленоград — Крюково,True,222549
developer,14,14,2,59.1,Филатов Луг,True,194051
developer,3,9,2,64.1,Филатов Луг,True,179170
developer,1,12,2,50.6,Кедровая,True,227451
developer,3,14,2,55.1,Кедровая,True,208022
developer,9,14,2,52.2,Кедровая,True,220517
developer,4,20,2,52.2,Улица Горчакова,True,220794
developer,3,16,2,41.2,Ольховая,True,278948
developer,13,17,2,58.9,Бунинская аллея,True,194879
developer,2,19,2,63.9,Бунинская аллея,True,179358
developer,5,20,2,47.5,Улица Горчакова,True,241948
developer,17,23,2,49.4,Новомосковская,True,233734
homeowner,5,5,2,56.0,Перово,True,205357
developer,2,9,2,59.45,Филатов Луг,True,193610
real_estate_agent,8,9,2,43.0,Щёлковская,True,268605
developer,2,12,2,54.0,Зеленоград — Крюково,True,214923
developer,15,18,2,53.0,Новомосковская,True,218078
developer,3,13,2,54.3,Щербинка,True,214281
developer,12,12,2,51.71,Щербинка,True,223822
developer,3,12,2,52.91,Щербинка,True,219673
developer,1,15,2,53.72,Солнцево,True,215437
developer,9,16,2,61.7,Филатов Луг,True,187688
developer,10,12,2,39.3,Прокшино,True,296301
developer,2,9,2,56.5,Толстопальцево,True,205312
developer,3,9,2,56.98,Филатов Луг,True,203300
developer,6,14,2,55.5,Кедровая,True,209532
developer,8,17,2,39.9,Бунинская аллея,True,290061
developer,3,9,2,60.96,Силикатная,True,190567
developer,1,15,2,53.0,Новоподрезково,True,218461
developer,17,17,2,49.7,Бунинская аллея,True,233855
developer,2,9,2,48.4,Бунинская аллея,True,238729
developer,3,8,2,45.7,Новомосковская,True,253773
developer,2,7,2,43.6,Новомосковская,True,265915
developer,2,17,2,37.1,Прокшино,True,313679
developer,1,19,2,52.7,Филатов Луг,True,220062
developer,12,20,2,44.5,Новодачная,True,265000
developer,17,20,2,44.3,Новодачная,True,265000
developer,3,11,2,62.5,Щербинка,True,187674
homeowner,4,9,2,43.0,Новогиреево,True,297674
developer,7,9,2,55.6,Бунинская аллея,True,209682
developer,14,23,2,65.98,Румянцево,True,178302
developer,2,15,2,51.83,Щербинка,True,225992
developer,14,15,2,54.58,Щербинка,True,215335
developer,1,16,2,57.48,Новоподрезково,True,203374
developer,7,24,2,48.8,Окружная,True,241110
developer,17,24,2,46.8,Окружная,True,251750
developer,2,14,2,52.5,Кедровая,True,224667
developer,1,7,2,57.44,Рассказовка,True,204044
developer,6,14,2,60.15,Рассказовка,True,194685
developer,11,15,2,50.9,Летово,True,231676
developer,11,15,2,48.0,Летово,True,244703
developer,1,13,2,56.38,Новоподрезково,True,207995
developer,3,17,2,57.16,Филатов Луг,True,204793
developer,7,14,2,56.98,Филатов Луг,True,206973
developer,9,11,2,46.6,Новомосковская,True,252475
developer,9,10,2,40.1,Новомосковская,True,291432
developer,7,16,2,36.1,Новомосковская,True,324069
developer,8,13,2,41.5,Прокшино,True,282107
developer,13,13,2,40.7,Прокшино,True,289497
developer,2,24,2,56.3,Новомосковская,True,208444
homeowner,11,14,2,43.7,Юго-Восточная,True,266590
developer,2,12,2,47.9,Прокшино,True,249803
developer,8,17,2,36.1,Бунинская аллея,True,332326
developer,5,13,2,57.59,Щербинка,True,206963
developer,16,16,2,57.7,Филатов Луг,True,206553
developer,2,12,2,45.3,Кедровая,True,263907
developer,1,9,2,59.63,Силикатная,True,200514
developer,1,5,2,53.92,Рассказовка,True,221022
developer,1,21,2,36.14,Калитники,True,330730
developer,17,17,2,60.38,Новоподрезково,True,198403
developer,14,23,2,53.2,Новомосковская,True,224951
developer,11,17,2,42.1,Прокшино,True,283514
developer,2,12,2,42.1,Филатов Луг,True,283084
developer,2,11,2,51.6,Новомосковская,True,232239
developer,8,16,2,35.8,Новомосковская,True,332640
developer,15,25,2,48.6,Зеленоград — Крюково,True,246822
developer,3,23,2,65.8,Филатов Луг,True,181798
real_estate_agent,16,16,2,50.5,Румянцево,True,237624
realtor,4,9,2,37.9,Рабочий посёлок,True,316623
real_estate_agent,3,12,2,47.0,Люблино,True,255319
real_estate_agent,6,12,2,48.4,Люблино,True,247934
developer,12,12,2,52.9,Зеленоград — Крюково,True,228780
developer,4,12,2,55.2,Зеленоград — Крюково,True,219945
developer,4,18,2,43.25,Шоссе Энтузиастов,True,280400
developer,14,15,2,49.9,Строгино,True,243460
developer,15,18,2,50.1,Бунинская аллея,True,239845
developer,5,16,2,39.6,Новомосковская,True,304717
developer,15,15,2,40.6,Филатов Луг,True,296936
developer,9,18,2,48.9,Бунинская аллея,True,247045
developer,14,14,2,51.94,Щербинка,True,231543
developer,2,15,2,60.12,Щербинка,True,200620
developer,2,17,2,49.5,Корниловская,True,243000
developer,5,14,2,58.59,Филатов Луг,True,206358
developer,1,7,2,59.18,Рассказовка,True,202892
developer,1,13,2,57.77,Новоподрезково,True,208744
developer,1,14,2,58.06,Новоподрезково,True,207138
developer,15,15,2,39.6,Филатов Луг,True,305120
developer,2,9,2,64.8,Филатов Луг,True,187340
developer,6,11,2,50.5,Новомосковская,True,238459
developer,15,22,2,54.5,Рассказовка,True,220856
developer,15,23,2,54.25,Румянцево,True,222802
developer,10,19,2,61.95,Летово,True,195693
developer,1,5,2,53.1,Рассказовка,True,228733
developer,5,9,2,45.2,Новомосковская,True,267144
developer,2,13,2,43.7,Прокшино,True,275397
developer,9,16,2,42.6,Прокшино,True,284505
developer,20,24,2,52.2,Новомосковская,True,230221
developer,13,16,2,34.1,Прокшино,True,354213
developer,4,14,2,48.8,Бунинская аллея,True,248249
realtor,7,17,2,60.3,Некрасовка,True,215589
unknown,3,9,2,45.1,Текстильщики,True,254080
developer,2,16,2,55.54,Тульская,True,418800
real_estate_agent,12,17,2,52.0,Крылатское,True,344231
realtor,3,9,2,45.0,Пражская,True,331111
real_estate_agent,5,24,2,49.1,Ольховая,True,287169
developer,3,16,2,59.9,Тушинская,True,314977
real_estate_agent,12,17,2,53.6,Коломенская,True,408582
homeowner,6,9,3,60.0,Бибирево,True,308333
real_estate_agent,4,9,3,52.0,Измайловская,True,326923
real_estate_agent,11,20,3,87.02,Тульская,True,378200
realtor,7,9,3,58.0,Улица Академика Янгеля,True,272414
real_estate_agent,6,12,3,65.6,Филатов Луг,True,193598
realtor,6,9,3,58.7,Крымская,True,366269
real_estate_agent,8,12,3,65.7,Раменки,True,405023
developer,7,13,3,50.8,Ватутинки,True,312937
realtor,12,17,3,75.4,Беляево,True,311671
developer,2,19,3,76.8,ЗИЛ,True,407631
developer,7,25,3,64.8,Саларьево,True,272750
developer,14,18,3,61.9,not available,False,261250
developer,7,27,3,85.57,Улица Милашенкова,True,410074
developer,2,13,3,61.5,Прокшино,True,240415
developer,14,15,3,52.8,Ольховая,True,226194
developer,5,19,3,66.2,not available,False,217200
developer,2,20,3,75.1,Филатов Луг,True,191326
developer,2,17,3,65.6,Корниловская,True,249317
real_estate_agent,5,24,3,90.0,Шелепиха,True,398889
real_estate_agent,4,9,3,61.6,Щёлковская,True,308279
real_estate_agent,6,14,3,70.5,Коломенская,True,340426
realtor,4,9,3,74.0,Потапово,True,262162
realtor,16,17,3,74.8,Бунинская аллея,True,274064
real_estate_agent,2,25,3,66.2,Аннино,True,348489
real_estate_agent,5,9,3,50.9,Боровское шоссе,True,215128
real_estate_agent,9,9,3,50.0,Пражская,True,232000
real_estate_agent,7,13,3,61.5,Прокшино,True,219512
real_estate_agent,9,12,3,61.0,Юго-Восточная,True,241656
real_estate_agent,4,9,3,60.0,Генерала Тюленева,True,261650
real_estate_agent,8,25,3,80.0,Технопарк,True,387500
real_estate_agent,9,12,3,64.0,Новогиреево,True,193750
real_estate_agent,9,9,3,55.8,Южная,True,285842
real_estate_agent,14,16,3,65.1,Генерала Тюленева,True,263825
real_estate_agent,9,17,3,74.7,Некрасовка,True,235609
real_estate_agent,11,12,3,64.6,Нагорная,True,277090
real_estate_agent,2,4,3,61.8,Марьина Роща,True,354369
real_estate_agent,7,21,3,78.7,Полежаевская,True,336976
real_estate_agent,7,21,3,67.4,Славянский бульвар,True,445104
real_estate_agent,6,11,3,79.7,Москва-Товарная,True,395232
real_estate_agent,17,25,3,90.1,Технопарк,True,410655
real_estate_agent,9,16,3,64.0,Улица Дмитриевского,True,179688
real_estate_agent,8,9,3,58.3,Дегунино,True,222813
real_estate_agent,7,17,3,72.0,Щербинка,True,191667
real_estate_agent,4,9,3,59.1,Грачёвская,True,253807
real_estate_agent,5,5,3,55.6,Красный Балтиец,True,269784
real_estate_agent,3,15,3,64.8,ЦСКА,True,370934
homeowner,10,14,3,73.4,Лефортово,True,347411
homeowner,2,25,3,85.0,Аннино,True,317647
realtor,3,8,3,75.6,Савёловская,True,376984
realtor,2,9,3,60.0,Пражская,True,253333
real_estate_agent,3,5,3,56.5,Бульвар Рокоссовского,True,274336
real_estate_agent,1,9,3,64.8,Дегунино,True,254630
real_estate_agent,14,14,3,84.5,Ольховая,True,203550
real_estate_agent,3,8,3,81.6,Нагорная,True,214449
developer,2,19,3,83.2,Филатов Луг,True,209324
real_estate_agent,5,12,3,80.1,Люблино,True,220974
real_estate_agent,16,19,3,86.4,Рассказовка,True,218750
realtor,3,12,3,81.0,Бульвар Дмитрия Донского,True,234568
real_estate_agent,1,4,3,65.0,Измайловская,True,290769
real_estate_agent,1,17,3,85.0,Ольховая,True,223529
real_estate_agent,8,18,3,76.1,Ботанический сад,True,249671
developer,2,7,3,83.5,Филатов Луг,True,237000
real_estate_agent,7,17,3,78.3,Жулебино,True,254151
real_estate_agent,10,12,3,64.0,Строгино,True,309375
real_estate_agent,5,5,3,60.5,Профсоюзная,True,328926
real_estate_agent,10,22,3,81.4,Саларьево,True,244472
real_estate_agent,4,26,3,65.7,Водный стадион,True,304414
developer,5,8,3,85.4,Филатов Луг,True,242700
real_estate_agent,14,14,3,75.0,Пенягино,True,280000
real_estate_agent,18,22,3,81.2,Митино,True,261084
real_estate_agent,14,14,3,74.6,Рабочий посёлок,True,281501
real_estate_agent,8,25,3,73.1,Бульвар Рокоссовского,True,287278
real_estate_agent,12,12,3,70.0,Нагорная,True,304286
real_estate_agent,12,17,3,87.1,Новомосковская,True,249139
real_estate_agent,5,12,3,64.9,Шелепиха,True,337442
real_estate_agent,2,9,3,56.8,Новые Черёмушки,True,389085
real_estate_agent,3,9,3,62.0,Петровско-Разумовская,True,362742
real_estate_agent,7,20,3,76.4,Рабочий посёлок,True,294372
real_estate_agent,11,24,3,85.0,Марьино,True,264706
real_estate_agent,4,6,3,68.5,Бауманская,True,328467
real_estate_agent,2,5,3,62.0,Измайловская,True,364516
realtor,7,9,3,68.0,Войковская,True,335294
real_estate_agent,1,12,3,62.8,Планерная,True,374204
real_estate_agent,20,20,3,72.7,Саларьево,True,327992
real_estate_agent,2,22,3,76.5,Коньково,True,316340
real_estate_agent,1,17,3,73.0,Новые Черёмушки,True,335616
real_estate_agent,6,6,3,77.0,Полежаевская,True,318182
real_estate_agent,7,21,3,79.1,Полежаевская,True,327434
real_estate_agent,2,24,3,60.1,Народное Ополчение,True,427621
real_estate_agent,17,21,3,60.3,Фили,True,431177
real_estate_agent,2,17,3,68.4,Говорово,True,387427
real_estate_agent,7,17,3,78.7,Тропарёво,True,349428
real_estate_agent,7,12,3,79.6,ЗИЛ,True,351759
real_estate_agent,15,23,3,81.0,ЗИЛ,True,345679
real_estate_agent,17,23,3,77.2,Беломорская,True,370000
real_estate_agent,11,21,3,65.7,Народное Ополчение,True,441400
real_estate_agent,7,23,3,83.0,ЗИЛ,True,360241
real_estate_agent,4,4,3,75.6,Серпуховская,True,425265
real_estate_agent,6,14,3,89.7,Спартак,True,399108
developer,5,21,3,78.6,Площадь Ильича,True,419800
real_estate_agent,4,5,3,54.8,Тёплый Стан,True,160584
developer,4,9,3,59.6,Толстопальцево,True,160194
developer,6,9,3,59.3,Толстопальцево,True,161189
developer,9,10,3,59.8,Толстопальцево,True,164120
developer,4,9,3,62.1,Толстопальцево,True,158746
developer,10,10,3,60.7,Толстопальцево,True,163381
real_estate_agent,1,3,3,74.7,Апрелевка,True,133735
developer,9,10,3,59.4,Толстопальцево,True,170859
developer,7,10,3,57.0,Толстопальцево,True,181012
developer,3,3,3,71.3,not available,False,144000
developer,2,9,3,62.8,Толстопальцево,True,166227
developer,3,10,3,62.3,Толстопальцево,True,167372
developer,6,15,3,59.64,Румянцево,True,176556
developer,2,9,3,60.1,Толстопальцево,True,178531
developer,2,15,3,54.35,Солнцево,True,199100
developer,2,9,3,60.6,Толстопальцево,True,178169
developer,2,9,3,70.6,Толстопальцево,True,153281
developer,3,9,3,56.8,Толстопальцево,True,189671
developer,14,19,3,58.0,Улица Горчакова,True,188630
developer,2,18,3,58.4,Бунинская аллея,True,187230
developer,9,9,3,60.2,Улица Горчакова,True,182713
unknown,4,9,3,52.5,Люблино,True,209333
developer,1,15,3,54.78,Солнцево,True,202600
developer,3,9,3,60.1,Улица Горчакова,True,183171
developer,14,14,3,78.33,Щербинка,True,140896
developer,5,10,3,60.2,Толстопальцево,True,184039
developer,12,19,3,59.3,Улица Горчакова,True,187219
developer,11,16,3,64.1,Филатов Луг,True,181164
developer,2,9,3,56.8,Кедровая,True,204067
real_estate_agent,2,9,3,58.3,Улица Академика Янгеля,True,200686
developer,2,17,3,80.96,Филатов Луг,True,144136
developer,9,16,3,64.9,Филатов Луг,True,181125
developer,8,9,3,66.57,Рассказовка,True,176907
realtor,6,9,3,60.3,Зябликово,True,194030
developer,2,10,3,76.0,Толстопальцево,True,154544
developer,2,9,3,58.7,Кедровая,True,199199
developer,4,9,3,57.8,Кедровая,True,202699
developer,1,14,3,78.08,Рассказовка,True,149488
developer,7,10,3,59.9,Толстопальцево,True,198620
developer,3,14,3,61.1,Кедровая,True,193208
developer,12,17,3,87.61,Филатов Луг,True,135621
real_estate_agent,8,9,3,49.5,Медведково,True,240404
developer,4,15,3,58.39,Солнцево,True,204785
developer,2,15,3,50.26,Солнцево,True,237306
developer,16,16,3,78.44,Новоподрезково,True,152715
developer,4,14,3,61.6,Кедровая,True,193961
developer,2,17,3,61.5,Улица Горчакова,True,194678
real_estate_agent,8,9,3,52.0,Дегунино,True,232692
real_estate_agent,14,17,3,78.3,Троицк,True,153257
developer,2,15,3,59.31,Румянцево,True,204509
developer,17,18,3,57.4,Бунинская аллея,True,210124
developer,6,10,3,79.1,Толстопальцево,True,152064
developer,2,12,3,78.33,Щербинка,True,155090
developer,3,10,3,75.7,Толстопальцево,True,160078
developer,2,12,3,81.44,Рассказовка,True,148004
developer,2,14,3,78.33,Щербинка,True,155729
developer,2,12,3,78.33,Щербинка,True,156318
developer,6,10,3,75.0,Толстопальцево,True,162623
developer,2,10,3,74.9,Толстопальцево,True,162648
developer,8,23,3,66.0,Филатов Луг,True,184316
real_estate_agent,3,9,3,68.4,Новогиреево,True,180556
developer,16,18,3,63.9,Бунинская аллея,True,192884
developer,2,10,3,79.5,Толстопальцево,True,155940
developer,2,6,3,76.47,Рассказовка,True,161681
developer,14,23,3,64.09,Румянцево,True,191573
developer,12,16,3,78.83,Летово,True,156945
developer,15,15,3,58.0,Ольховая,True,212390
developer,9,16,3,64.8,Филатов Луг,True,192541
developer,7,10,3,60.0,Толстопальцево,True,206752
developer,2,9,3,57.0,Улица Горчакова,True,218266
developer,4,6,3,76.54,Рассказовка,True,162982
developer,7,9,3,53.5,Бунинская аллея,True,232734
developer,11,19,3,68.0,Улица Горчакова,True,182713
real_estate_agent,4,9,3,59.3,Щёлковская,True,210793
developer,2,9,3,62.9,Толстопальцево,True,199375
developer,2,15,3,52.42,Солнцево,True,238832
developer,2,9,3,80.96,Рассказовка,True,154900
developer,2,9,3,78.55,Рассказовка,True,160335
developer,6,9,3,70.3,Бунинская аллея,True,179648
developer,8,12,3,79.83,Силикатная,True,157908
developer,3,9,3,63.5,Улица Горчакова,True,197866
developer,10,10,3,61.7,Толстопальцево,True,206274
developer,6,9,3,59.8,Бунинская аллея,True,212668
developer,3,23,3,72.4,Филатов Луг,True,175097
real_estate_agent,5,5,3,53.0,Коптево,True,241509
developer,3,15,3,67.75,Солнцево,True,190100
developer,8,16,3,64.1,Филатов Луг,True,200575
developer,2,9,3,70.7,Улица Горчакова,True,181206
developer,12,12,3,55.2,Кедровая,True,233207
developer,14,16,3,61.0,Ольховая,True,209094
developer,6,14,3,54.3,Кедровая,True,238969
developer,7,9,3,70.5,Улица Горчакова,True,184146
developer,3,18,3,64.6,Бунинская аллея,True,200207
developer,12,19,3,73.3,Улица Горчакова,True,178091
developer,15,16,3,81.28,Новоподрезково,True,161070
developer,2,15,3,56.55,Солнцево,True,231027
developer,14,15,3,63.7,Ольховая,True,205834
developer,3,9,3,54.9,Новомосковская,True,237270
developer,4,12,3,67.5,Кедровая,True,193956
developer,2,12,3,67.4,Кедровая,True,193205
developer,17,17,3,76.46,Филатов Луг,True,170664
developer,6,9,3,63.6,Улица Горчакова,True,204845
developer,9,9,3,56.4,Улица Горчакова,True,231744
developer,2,15,3,70.9,Ольховая,True,184421
developer,12,15,3,67.9,Ольховая,True,193583
developer,4,11,3,67.0,Щербинка,True,195672
developer,4,23,3,74.6,Филатов Луг,True,175569
developer,7,11,3,56.7,Новомосковская,True,234385
developer,10,13,3,57.1,Новомосковская,True,231954
developer,5,15,3,59.66,Солнцево,True,222821
developer,5,23,3,73.8,Филатов Луг,True,183309
developer,2,15,3,61.98,Румянцево,True,219900
developer,3,15,3,50.9,Румянцево,True,268562
developer,5,9,3,70.4,Толстопальцево,True,194444
